,index,topic,perspective,index,topic_tar_combined_score,persp_tar_combined_score,topic_inds_combined_score,persp_inds_combined_score,index,topic_tar_norm_syn_score,persp_tar_norm_syn_score,topic_inds_norm_syn_score,persp_inds_norm_syn_score,index,topic_tar_norm_cosine_score,persp_tar_norm_cosine_score,topic_inds_norm_cosine_score,persp_inds_norm_cosine_score
5325,0,Children should be allowed to have facebook accounts,There are ways to monitor like using parental control and privacy settings,0,facebook accounts,privacy settings,"[6, 7, -1, -1, -1]","[10, 11, -1, -1, -1]",0,facebook accounts,ways,"[6, 7, -1, -1, -1]","[2, -1, -1, -1, -1]",0,facebook accounts,privacy settings,"[6, 7, -1, -1, -1]","[10, 11, -1, -1, -1]"
5326,0,Children should be allowed to have facebook accounts,Features like parental control and privacy settings make it easier,0,facebook accounts,privacy settings,"[6, 7, -1, -1, -1]","[5, 6, -1, -1, -1]",0,facebook accounts,features,"[6, 7, -1, -1, -1]","[0, -1, -1, -1, -1]",0,facebook accounts,privacy settings,"[6, 7, -1, -1, -1]","[5, 6, -1, -1, -1]"
5327,0,Children should be allowed to have facebook accounts,If there's parental control and they use proper privacy settings . ,0,facebook accounts,privacy settings,"[6, 7, -1, -1, -1]","[9, 10, -1, -1, -1]",0,facebook accounts,control,"[6, 7, -1, -1, -1]","[4, -1, -1, -1, -1]",0,facebook accounts,privacy settings,"[6, 7, -1, -1, -1]","[9, 10, -1, -1, -1]"
5328,0,Children should be allowed to have facebook accounts,Parental controls and privacy settings should be activated ,0,facebook accounts,privacy settings,"[6, 7, -1, -1, -1]","[3, 4, -1, -1, -1]",0,facebook accounts,controls,"[6, 7, -1, -1, -1]","[1, -1, -1, -1, -1]",0,facebook accounts,privacy settings,"[6, 7, -1, -1, -1]","[3, 4, -1, -1, -1]"
5329,0,Children should be allowed to have facebook accounts,Facebook cannot monitor all users nor validate user information,0,facebook accounts,user information,"[6, 7, -1, -1, -1]","[8, 9, -1, -1, -1]",0,children,users,"[0, -1, -1, -1, -1]","[5, -1, -1, -1, -1]",0,facebook accounts,users,"[6, 7, -1, -1, -1]","[5, -1, -1, -1, -1]"
5330,0,International students are charged unfairly high tuition fees at UK universities,UK students should have priority to UK Universities,0,universities,universities,"[10, -1, -1, -1, -1]","[7, -1, -1, -1, -1]",0,students,students,"[1, -1, -1, -1, -1]","[1, -1, -1, -1, -1]",0,universities,students,"[10, -1, -1, -1, -1]","[1, -1, -1, -1, -1]"
5331,0,International students are charged unfairly high tuition fees at UK universities,UK Universities should give priority to students from the UK. ,0,universities,universities,"[10, -1, -1, -1, -1]","[1, -1, -1, -1, -1]",0,students,students,"[1, -1, -1, -1, -1]","[6, -1, -1, -1, -1]",0,universities,universities,"[10, -1, -1, -1, -1]","[1, -1, -1, -1, -1]"
5332,0,International students are charged unfairly high tuition fees at UK universities,UK students should have priority over international students in UK Universities.,0,universities,universities,"[10, -1, -1, -1, -1]","[10, -1, -1, -1, -1]",0,students,students,"[1, -1, -1, -1, -1]","[1, -1, -1, -1, -1]",0,universities,universities,"[10, -1, -1, -1, -1]","[10, -1, -1, -1, -1]"
5333,0,International students are charged unfairly high tuition fees at UK universities,"It is to expensisive for a student to pay tution fee plus books, living and other costs",0,tuition fees,tution fee,"[6, 7, -1, -1, -1]","[9, 10, -1, -1, -1]",0,students,student,"[1, -1, -1, -1, -1]","[6, -1, -1, -1, -1]",0,students,tution fee,"[1, -1, -1, -1, -1]","[9, 10, -1, -1, -1]"
5334,0,International students are charged unfairly high tuition fees at UK universities,For a student to pay tuition fees plus books living and other costs is too expensive,0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[5, 6, -1, -1, -1]",0,students,student,"[1, -1, -1, -1, -1]","[2, -1, -1, -1, -1]",0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[5, 6, -1, -1, -1]"
5335,0,International students are charged unfairly high tuition fees at UK universities,It is too expensive for a student to pay books living tuition fees and other costs,0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[11, 12, -1, -1, -1]",0,students,student,"[1, -1, -1, -1, -1]","[6, -1, -1, -1, -1]",0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[11, 12, -1, -1, -1]"
5336,0,International students are charged unfairly high tuition fees at UK universities,Scrapping tuition fees would increase social mobility,0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[1, 2, -1, -1, -1]",0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[1, 2, -1, -1, -1]",0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[1, 2, -1, -1, -1]"
5337,0,International students are charged unfairly high tuition fees at UK universities,Increasing social mobility by scrapping tuition fees,0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[5, 6, -1, -1, -1]",0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[5, 6, -1, -1, -1]",0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[5, 6, -1, -1, -1]"
5338,0,International students are charged unfairly high tuition fees at UK universities,By scrapping tuition fees social mobility would be increased,0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[2, 3, -1, -1, -1]",0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[2, 3, -1, -1, -1]",0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[2, 3, -1, -1, -1]"
5339,0,International students are charged unfairly high tuition fees at UK universities,Scrapping tuition fees could mean moving to a graduate tax where students do not need to pay anything up front.,0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[1, 2, -1, -1, -1]",0,students,students,"[1, -1, -1, -1, -1]","[11, -1, -1, -1, -1]",0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[1, 2, -1, -1, -1]"
5340,0,International students are charged unfairly high tuition fees at UK universities,A graduation tax would mean scrapping tuition fees and students do not need to pay anything up front.,0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[6, 7, -1, -1, -1]",0,students,students,"[1, -1, -1, -1, -1]","[9, -1, -1, -1, -1]",0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[6, 7, -1, -1, -1]"
5341,0,International students are charged unfairly high tuition fees at UK universities,Students do not need to pay anything up front if scrapping tuition fees could mean moving to a graduation tax,0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[11, 12, -1, -1, -1]",0,students,students,"[1, -1, -1, -1, -1]","[0, -1, -1, -1, -1]",0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[11, 12, -1, -1, -1]"
5342,0,International students are charged unfairly high tuition fees at UK universities,financial stress is part of university life,0,universities,university life,"[10, -1, -1, -1, -1]","[5, 6, -1, -1, -1]",0,universities,university life,"[10, -1, -1, -1, -1]","[5, 6, -1, -1, -1]",0,students,university life,"[1, -1, -1, -1, -1]","[5, 6, -1, -1, -1]"
5343,0,International students are charged unfairly high tuition fees at UK universities,A part of university life is financial stress,0,universities,university life,"[10, -1, -1, -1, -1]","[3, 4, -1, -1, -1]",0,universities,university life,"[10, -1, -1, -1, -1]","[3, 4, -1, -1, -1]",0,students,university life,"[1, -1, -1, -1, -1]","[3, 4, -1, -1, -1]"
5344,0,International students are charged unfairly high tuition fees at UK universities,Financial stress are a part of university life,0,universities,university life,"[10, -1, -1, -1, -1]","[6, 7, -1, -1, -1]",0,universities,university life,"[10, -1, -1, -1, -1]","[6, 7, -1, -1, -1]",0,students,university life,"[1, -1, -1, -1, -1]","[6, 7, -1, -1, -1]"
5345,0,International students are charged unfairly high tuition fees at UK universities,Universities will lack funding which will severely limit the number of places that can be offered.,0,universities,universities,"[10, -1, -1, -1, -1]","[0, -1, -1, -1, -1]",0,universities,universities,"[10, -1, -1, -1, -1]","[0, -1, -1, -1, -1]",0,tuition fees,funding,"[6, 7, -1, -1, -1]","[3, -1, -1, -1, -1]"
5346,0,International students are charged unfairly high tuition fees at UK universities,Universities without funding will be hurt,0,universities,universities,"[10, -1, -1, -1, -1]","[0, -1, -1, -1, -1]",0,universities,universities,"[10, -1, -1, -1, -1]","[0, -1, -1, -1, -1]",0,students,funding,"[1, -1, -1, -1, -1]","[2, -1, -1, -1, -1]"
5347,0,International students are charged unfairly high tuition fees at UK universities,Tuition fees will improve education recieved.,0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[0, 1, -1, -1, -1]",0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[0, 1, -1, -1, -1]",0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[0, 1, -1, -1, -1]"
5348,0,International students are charged unfairly high tuition fees at UK universities,Tuition fees will help education,0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[0, 1, -1, -1, -1]",0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[0, 1, -1, -1, -1]",0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[0, 1, -1, -1, -1]"
5349,0,International students are charged unfairly high tuition fees at UK universities,tuition fees are helpful,0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[0, 1, -1, -1, -1]",0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[0, 1, -1, -1, -1]",0,tuition fees,tuition fees,"[6, 7, -1, -1, -1]","[0, 1, -1, -1, -1]"
5350,0,International students are charged unfairly high tuition fees at UK universities,Paying for their education gives students sovereignty and responsibility for it,0,students,students sovereignty,"[1, -1, -1, -1, -1]","[5, 6, -1, -1, -1]",0,students,students sovereignty,"[1, -1, -1, -1, -1]","[5, 6, -1, -1, -1]",0,students,students sovereignty,"[1, -1, -1, -1, -1]","[5, 6, -1, -1, -1]"
5351,0,International students are charged unfairly high tuition fees at UK universities,Paying for educations is good,0,tuition fees,educations,"[6, 7, -1, -1, -1]","[2, -1, -1, -1, -1]",0,tuition fees,educations,"[6, 7, -1, -1, -1]","[2, -1, -1, -1, -1]",0,students,educations,"[1, -1, -1, -1, -1]","[2, -1, -1, -1, -1]"
5352,0,International students are charged unfairly high tuition fees at UK universities,paying for their educations helps,0,tuition fees,educations,"[6, 7, -1, -1, -1]","[3, -1, -1, -1, -1]",0,tuition fees,educations,"[6, 7, -1, -1, -1]","[3, -1, -1, -1, -1]",0,students,educations,"[1, -1, -1, -1, -1]","[3, -1, -1, -1, -1]"
5353,0,International students are charged unfairly high tuition fees at UK universities,University education is an investment.,0,universities,university education,"[10, -1, -1, -1, -1]","[0, 1, -1, -1, -1]",0,universities,university education,"[10, -1, -1, -1, -1]","[0, 1, -1, -1, -1]",0,students,university education,"[1, -1, -1, -1, -1]","[0, 1, -1, -1, -1]"
5354,0,International students are charged unfairly high tuition fees at UK universities,An investment is university education,0,tuition fees,education,"[6, 7, -1, -1, -1]","[4, -1, -1, -1, -1]",0,tuition fees,education,"[6, 7, -1, -1, -1]","[4, -1, -1, -1, -1]",0,students,education,"[1, -1, -1, -1, -1]","[4, -1, -1, -1, -1]"
5355,0,International students are charged unfairly high tuition fees at UK universities,An education in university is an investment,0,universities,university,"[10, -1, -1, -1, -1]","[3, -1, -1, -1, -1]",0,universities,university,"[10, -1, -1, -1, -1]","[3, -1, -1, -1, -1]",0,students,education,"[1, -1, -1, -1, -1]","[1, -1, -1, -1, -1]"
5356,0,All evidence gathered by intelligence agencies should be admissible in courts of law,There is no fundamental reason for keeping some type of evidence inadmissible,0,evidence,evidence,"[1, -1, -1, -1, -1]","[10, -1, -1, -1, -1]",0,evidence,evidence,"[1, -1, -1, -1, -1]","[10, -1, -1, -1, -1]",0,law,evidence,"[12, -1, -1, -1, -1]","[10, -1, -1, -1, -1]"
5357,0,All evidence gathered by intelligence agencies should be admissible in courts of law,No intelligence gathered evidence should be withheld from courts.,0,evidence,evidence,"[1, -1, -1, -1, -1]","[3, -1, -1, -1, -1]",0,evidence,evidence,"[1, -1, -1, -1, -1]","[3, -1, -1, -1, -1]",0,evidence,evidence,"[1, -1, -1, -1, -1]","[3, -1, -1, -1, -1]"
5358,0,All evidence gathered by intelligence agencies should be admissible in courts of law,All intelligence gathered should be presented in legal courts.,0,courts,courts,"[10, -1, -1, -1, -1]","[8, -1, -1, -1, -1]",0,intelligence agencies,intelligence,"[4, 5, -1, -1, -1]","[1, -1, -1, -1, -1]",0,courts,courts,"[10, -1, -1, -1, -1]","[8, -1, -1, -1, -1]"
5359,0,All evidence gathered by intelligence agencies should be admissible in courts of law,More evidence in courts of law would help to fight terrorism and organized crime,0,law,law,"[12, -1, -1, -1, -1]","[5, -1, -1, -1, -1]",0,evidence,evidence,"[1, -1, -1, -1, -1]","[1, -1, -1, -1, -1]",0,law,law,"[12, -1, -1, -1, -1]","[5, -1, -1, -1, -1]"
5360,0,All evidence gathered by intelligence agencies should be admissible in courts of law,Using inadmissible evidence in court would improve the ability to combat terrorism and organized crime.,0,evidence,evidence,"[1, -1, -1, -1, -1]","[2, -1, -1, -1, -1]",0,evidence,evidence,"[1, -1, -1, -1, -1]","[2, -1, -1, -1, -1]",0,intelligence agencies,crime,"[4, 5, -1, -1, -1]","[14, -1, -1, -1, -1]"
5361,0,All evidence gathered by intelligence agencies should be admissible in courts of law,Preventing intelligence gathered by agencies from being used in court harms the ability to fight terrorism.,0,courts,court,"[10, -1, -1, -1, -1]","[9, -1, -1, -1, -1]",0,intelligence agencies,intelligence,"[4, 5, -1, -1, -1]","[1, -1, -1, -1, -1]",0,courts,court,"[10, -1, -1, -1, -1]","[9, -1, -1, -1, -1]"
5362,0,Historical Artefacts Should Be Repatriated to Their Country of Origin,Artefacts are enriched by being viewed in their place of origin,0,origin,origin,"[9, -1, -1, -1, -1]","[10, -1, -1, -1, -1]",0,artefacts,artefacts,"[1, -1, -1, -1, -1]","[0, -1, -1, -1, -1]",0,country,place,"[7, -1, -1, -1, -1]","[8, -1, -1, -1, -1]"
5363,0,Historical Artefacts Should Be Repatriated to Their Country of Origin,Artifacts are best viewed where they came from.,0,artefacts,artifacts,"[1, -1, -1, -1, -1]","[0, -1, -1, -1, -1]",0,artefacts,artifacts,"[1, -1, -1, -1, -1]","[0, -1, -1, -1, -1]",0,origin,artifacts,"[9, -1, -1, -1, -1]","[0, -1, -1, -1, -1]"
5364,0,Historical Artefacts Should Be Repatriated to Their Country of Origin,Viewing an artifact in its native area is beneficial to its perception.,0,country,area,"[7, -1, -1, -1, -1]","[6, -1, -1, -1, -1]",0,artefacts,artifact,"[1, -1, -1, -1, -1]","[2, -1, -1, -1, -1]",0,origin,area,"[9, -1, -1, -1, -1]","[6, -1, -1, -1, -1]"
5365,0,Historical Artefacts Should Be Repatriated to Their Country of Origin,Having artefacts in different locations encourages us to think of our common origins,0,origin,origins,"[9, -1, -1, -1, -1]","[12, -1, -1, -1, -1]",0,artefacts,artefacts,"[1, -1, -1, -1, -1]","[1, -1, -1, -1, -1]",0,country,artefacts,"[7, -1, -1, -1, -1]","[1, -1, -1, -1, -1]"
5366,0,Historical Artefacts Should Be Repatriated to Their Country of Origin,Artefacts should be repatriated....including the people which were stolen and scattered world wide!,0,artefacts,artefacts,"[1, -1, -1, -1, -1]","[0, -1, -1, -1, -1]",0,artefacts,artefacts,"[1, -1, -1, -1, -1]","[0, -1, -1, -1, -1]",0,artefacts,people,"[1, -1, -1, -1, -1]","[6, -1, -1, -1, -1]"
5367,0,Historical Artefacts Should Be Repatriated to Their Country of Origin,These artefacts should bring revenue to the counties of origin,0,artefacts,artefacts,"[1, -1, -1, -1, -1]","[1, -1, -1, -1, -1]",0,artefacts,artefacts,"[1, -1, -1, -1, -1]","[1, -1, -1, -1, -1]",0,artefacts,artefacts,"[1, -1, -1, -1, -1]","[1, -1, -1, -1, -1]"
5368,0,Historical Artefacts Should Be Repatriated to Their Country of Origin,Artefacts should be accessible to the largest amount of visitors possible ,0,artefacts,artefacts,"[1, -1, -1, -1, -1]","[0, -1, -1, -1, -1]",0,artefacts,artefacts,"[1, -1, -1, -1, -1]","[0, -1, -1, -1, -1]",0,country,visitors,"[7, -1, -1, -1, -1]","[9, -1, -1, -1, -1]"
5369,0,Historical Artefacts Should Be Repatriated to Their Country of Origin,The historical significance of artefacts extends beyond their culture of origin,0,artefacts,artefacts extends,"[1, -1, -1, -1, -1]","[4, 5, -1, -1, -1]",0,artefacts,artefacts extends,"[1, -1, -1, -1, -1]","[4, 5, -1, -1, -1]",0,artefacts,artefacts extends,"[1, -1, -1, -1, -1]","[4, 5, -1, -1, -1]"
5370,0,Historical Artefacts Should Be Repatriated to Their Country of Origin,"Scholars will have better access to artefacts, and more opportunities for study and collaboration, if they are stored in the west",0,artefacts,artefacts,"[1, -1, -1, -1, -1]","[6, -1, -1, -1, -1]",0,artefacts,artefacts,"[1, -1, -1, -1, -1]","[6, -1, -1, -1, -1]",0,country,artefacts,"[7, -1, -1, -1, -1]","[6, -1, -1, -1, -1]"
5371,0,Historical Artefacts Should Be Repatriated to Their Country of Origin,Artifacts should be kept where they are safest so that everyone has access to them. ,0,artefacts,artifacts,"[1, -1, -1, -1, -1]","[0, -1, -1, -1, -1]",0,artefacts,artifacts,"[1, -1, -1, -1, -1]","[0, -1, -1, -1, -1]",0,country,access,"[7, -1, -1, -1, -1]","[12, -1, -1, -1, -1]"
5372,0,Historical Artefacts Should Be Repatriated to Their Country of Origin,Many countries do not have the means to protect precious artifacts so they should remain in the West where they are safe. ,0,artefacts,artifacts,"[1, -1, -1, -1, -1]","[10, -1, -1, -1, -1]",0,artefacts,artifacts,"[1, -1, -1, -1, -1]","[10, -1, -1, -1, -1]",0,artefacts,artifacts,"[1, -1, -1, -1, -1]","[10, -1, -1, -1, -1]"
5373,0,Historical Artefacts Should Be Repatriated to Their Country of Origin,Artefacts should be made accessible to the largest possible number of visitors,0,artefacts,artefacts,"[1, -1, -1, -1, -1]","[0, -1, -1, -1, -1]",0,artefacts,artefacts,"[1, -1, -1, -1, -1]","[0, -1, -1, -1, -1]",0,country,visitors,"[7, -1, -1, -1, -1]","[11, -1, -1, -1, -1]"
5374,0,Historical Artefacts Should Be Repatriated to Their Country of Origin,"In many cases, returning an artefact may prove to be unreasonably expensive",0,artefacts,artefact,"[1, -1, -1, -1, -1]","[5, -1, -1, -1, -1]",0,artefacts,artefact,"[1, -1, -1, -1, -1]","[5, -1, -1, -1, -1]",0,country,artefact,"[7, -1, -1, -1, -1]","[5, -1, -1, -1, -1]"
5375,0,Historical Artefacts Should Be Repatriated to Their Country of Origin,The West should not have to spend enormous sums of money to return artifacts to their original locations.,0,artefacts,artifacts,"[1, -1, -1, -1, -1]","[13, -1, -1, -1, -1]",0,artefacts,artifacts,"[1, -1, -1, -1, -1]","[13, -1, -1, -1, -1]",0,country,artifacts,"[7, -1, -1, -1, -1]","[13, -1, -1, -1, -1]"
5376,0,The teaching of Shakespeare should be compulsory,It relates to our lives now,0,teaching,lives,"[1, -1, -1, -1, -1]","[4, -1, -1, -1, -1]",0,teaching,lives,"[1, -1, -1, -1, -1]","[4, -1, -1, -1, -1]",0,compulsory,lives,"[6, -1, -1, -1, -1]","[4, -1, -1, -1, -1]"
5377,0,The teaching of Shakespeare should be compulsory,This is relevant to our current lives.,0,teaching,lives,"[1, -1, -1, -1, -1]","[6, -1, -1, -1, -1]",0,teaching,lives,"[1, -1, -1, -1, -1]","[6, -1, -1, -1, -1]",0,teaching,lives,"[1, -1, -1, -1, -1]","[6, -1, -1, -1, -1]"
